employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-79077891,Fatou,Fall,Féminin,Thiès,Tivaouane,2017-06-28,Ventes,Représentant Commercial,Licence,2065279,Bon,Non,1976-12-07,
00-82265483,Awa,Sow,Féminin,Matam,Matam,2023-05-15,Informatique,Administrateur Système,Master,2681312,Excellent,Oui,2001-03-24,
00-19492312,Mamadou,Diallo,Masculin,Tambacounda,Bakel,2018-03-02,Ventes,Représentant Commercial,Licence,1672454,Bon,Non,1997-05-16,
00-85360615,Ibrahima,Gueye,Féminin,Diourbel,Diourbel,2017-04-18,Opérations,Analyste des Opérations,Licence,1750931,À améliorer,Non,1979-01-31,
00-72850412,Mariama,Sow,Féminin,Dakar,Guédiawaye,2024-03-14,Informatique,Développeur Logiciel,Licence,2838913,Satisfaisant,Non,1989-05-29,
00-68767285,Mariama,Thiam,Masculin,Dakar,Guédiawaye,2022-12-06,Ventes,Spécialiste des Ventes,Licence,2297286,Bon,Non,1992-04-24,
00-30318407,Adama,Thiam,Masculin,Dakar,Pikine,2016-10-08,Opérations,Spécialiste des Stocks,Licence,1914690,Bon,Non,1980-01-29,
00-68441314,Mamadou,Gueye,Masculin,Kaolack,Kaolack,2019-10-25,Ventes,Spécialiste des Ventes,Licence,1932366,Satisfaisant,Oui,1998-04-07,
00-39397627,Mariama,Diallo,Féminin,Louga,Louga,2024-02-13,Opérations,Coordinateur Logistique,Licence,1782483,Bon,Non,1968-06-16,
00-83438903,Mariama,Ndiaye,Féminin,Kaolack,Guinguinéo,2018-01-13,Opérations,Spécialiste des Stocks,Baccalauréat,1816204,Bon,Oui,1986-11-18,
00-94640648,Mariama,Gueye,Masculin,Louga,Louga,2024-11-10,Ventes,Représentant Commercial,Licence,1572493,Bon,Non,1977-12-18,
00-54405710,Ousmane,Diop,Masculin,Dakar,Guédiawaye,2019-09-14,Ventes,Représentant Commercial,Licence,2235573,Excellent,Non,1997-07-30,
00-16727120,Adama,Diouf,Féminin,Thiès,Mbour,2019-06-12,Opérations,Coordinateur Logistique,Licence,1780415,Excellent,Oui,1966-07-12,
00-20745689,Ousmane,Gueye,Masculin,Dakar,Dakar,2017-08-27,Marketing,Créateur de Contenu,Licence,1997233,Bon,Non,1985-06-18,
00-11306363,Ibrahima,Diop,Féminin,Louga,Louga,2020-10-24,Opérations,Coordinateur Logistique,Licence,1881231,Excellent,Oui,1981-10-19,
00-53560692,Awa,Diop,Masculin,Ziguinchor,Bignona,2020-12-29,Informatique,Développeur Logiciel,Master,2836157,À améliorer,Non,1985-10-28,
00-13698549,Ibrahima,Ba,Masculin,Thiès,Tivaouane,2023-12-10,Service Clientèle,Spécialiste Support,Baccalauréat,1734436,Bon,Non,1987-10-18,
00-23437484,Abdoulaye,Thiam,Féminin,Kaolack,Guinguinéo,2024-12-11,Marketing,Créateur de Contenu,Baccalauréat,1960265,Bon,Non,1985-09-07,
00-12563103,Fatou,Diouf,Masculin,Dakar,Dakar,2023-01-07,Informatique,Développeur Logiciel,Master,2519374,Excellent,Non,1999-05-25,
00-62219432,Mamadou,Ndiaye,Féminin,Thiès,Mbour,2017-04-04,Service Clientèle,Représentant Service Clientèle,Licence,2275108,Satisfaisant,Non,1971-03-30,
00-93346861,Ousmane,Sow,Masculin,Matam,Matam,2018-03-22,Informatique,Développeur Logiciel,Licence,2911487,Satisfaisant,Non,1998-11-16,
00-21161254,Fatou,Diop,Féminin,Diourbel,Bambey,2023-01-27,Service Clientèle,Spécialiste Support,Licence,1835536,Bon,Non,1996-07-11,
00-34459957,Abdoulaye,Diouf,Masculin,Louga,Linguère,2023-02-09,Informatique,Administrateur Système,Licence,2866506,Bon,Non,1993-04-26,
00-17988778,Mamadou,Ndiaye,Masculin,Dakar,Guédiawaye,2023-08-19,Marketing,Coordinateur Marketing,Licence,2054242,Satisfaisant,Non,1994-09-18,
00-20595135,Ousmane,Ba,Masculin,Saint-Louis,Podor,2018-01-14,Service Clientèle,Spécialiste Support,Licence,1857948,Satisfaisant,Non,1991-01-23,
00-56576842,Ibrahima,Diallo,Masculin,Diourbel,Diourbel,2019-06-23,Informatique,Développeur Logiciel,Master,2984460,Satisfaisant,Non,1983-03-03,
00-14293708,Abdoulaye,Diallo,Féminin,Fatick,Foundiougne,2015-08-21,Opérations,Coordinateur Logistique,Licence,1828187,Excellent,Non,1977-08-14,
00-69450701,Cheikh,Ndiaye,Féminin,Thiès,Thiès,2019-09-18,Ventes,Représentant Commercial,Licence,1731576,Bon,Oui,1975-08-10,
00-57495033,Ibrahima,Diouf,Féminin,Kaolack,Kaolack,2021-10-01,Service Clientèle,Spécialiste Support,Licence,2140789,Bon,Non,1985-01-08,
00-18826541,Mamadou,Diop,Masculin,Ziguinchor,Ziguinchor,2024-12-04,Finance,Comptable,Licence,2582239,Bon,Oui,1997-09-22,
00-93488889,Cheikh,Diallo,Masculin,Dakar,Guédiawaye,2023-01-19,Service Clientèle,Technicien Support,Licence,1957690,Bon,Oui,1994-08-13,
00-87709140,Awa,Diop,Masculin,Kaolack,Nioro du Rip,2017-04-06,Informatique,Développeur Logiciel,Licence,3147432,Bon,Oui,1967-10-13,
00-38791442,Adama,Diop,Féminin,Ziguinchor,Oussouye,2020-10-14,Opérations,Spécialiste des Stocks,Licence,1880665,Satisfaisant,Oui,2003-04-19,
00-48146203,Awa,Ba,Masculin,Diourbel,Diourbel,2020-01-18,Marketing,Spécialiste SEO,Licence,2126805,À améliorer,Non,1986-02-09,
00-22588985,Cheikh,Diouf,Féminin,Ziguinchor,Bignona,2023-06-06,Opérations,Coordinateur Logistique,Licence,1836780,Satisfaisant,Non,1974-02-02,
00-83208168,Ousmane,Diouf,Masculin,Dakar,Pikine,2022-06-20,Opérations,Spécialiste des Stocks,Licence,1613199,Excellent,Non,2000-05-02,
00-86112485,Ousmane,Ndiaye,Masculin,Kaffrine,Kaffrine,2015-04-02,Informatique,Développeur Logiciel,Licence,3217790,Bon,Non,1993-01-12,
00-14463768,Mamadou,Gueye,Féminin,Fatick,Gossas,2024-07-28,Informatique,Développeur Logiciel,Master,2607870,Satisfaisant,Non,1999-07-11,
00-11751302,Mamadou,Gueye,Masculin,Kaolack,Kaolack,2020-03-25,Service Clientèle,Représentant Service Clientèle,Baccalauréat,2173951,Satisfaisant,Non,1970-04-20,
00-19890201,Coumba,Gueye,Féminin,Dakar,Pikine,2022-10-20,Ventes,Représentant Commercial,Licence,2266329,Bon,Non,1974-05-24,
00-15917502,Cheikh,Fall,Masculin,Fatick,Gossas,2020-12-01,Informatique,Développeur Logiciel,Master,2374413,À améliorer,Oui,1962-03-29,
00-26818338,Cheikh,Sow,Masculin,Dakar,Guédiawaye,2020-10-28,Finance,Analyste Financier,Doctorat,2838924,Bon,Non,1993-05-16,
00-87987635,Ousmane,Sow,Masculin,Louga,Linguère,2015-01-22,Service Clientèle,Spécialiste Support,Baccalauréat,2289352,Bon,Non,1964-02-13,
00-71535643,Adama,Ndiaye,Féminin,Kolda,Vélingara,2018-02-24,Opérations,Coordinateur Logistique,Licence,1822051,À améliorer,Non,1979-12-03,
00-31566119,Ousmane,Diop,Féminin,Diourbel,Bambey,2016-07-14,Marketing,Créateur de Contenu,Baccalauréat,1906048,À améliorer,Non,1993-04-05,
00-52024054,Mariama,Ndiaye,Masculin,Fatick,Gossas,2023-04-23,Opérations,Coordinateur Logistique,Licence,1959362,Bon,Non,1981-06-19,
00-24195922,Abdoulaye,Thiam,Masculin,Ziguinchor,Bignona,2017-04-01,Opérations,Spécialiste des Stocks,Baccalauréat,1802944,Satisfaisant,Non,1960-04-03,
00-94253345,Fatou,Faye,Masculin,Dakar,Guédiawaye,2022-11-13,Marketing,Créateur de Contenu,Licence,1766358,Excellent,Non,1982-12-26,
00-39705384,Mariama,Diouf,Féminin,Louga,Linguère,2023-12-22,Ventes,Représentant Commercial,Licence,1942995,Satisfaisant,Oui,1977-05-03,
00-14288027,Ibrahima,Diop,Masculin,Dakar,Pikine,2021-10-12,Ventes,Représentant Commercial,Licence,1810937,Excellent,Non,2003-04-26,
00-16227011,Ousmane,Sow,Masculin,Dakar,Pikine,2015-08-12,Opérations,Spécialiste des Stocks,Baccalauréat,1717866,Bon,Non,1998-05-03,
00-65566748,Coumba,Diallo,Masculin,Thiès,Mbour,2017-05-04,Service Clientèle,Spécialiste Support,Licence,1906913,Satisfaisant,Non,1978-04-27,
00-21863001,Adama,Gueye,Masculin,Saint-Louis,Dagana,2019-08-13,Ventes,Représentant Commercial,Licence,2364572,Bon,Oui,1986-01-08,
00-10871774,Mariama,Diouf,Féminin,Dakar,Guédiawaye,2024-08-20,Opérations,Coordinateur Logistique,Licence,2084225,Bon,Non,1983-06-16,
00-85507244,Coumba,Thiam,Masculin,Kaffrine,Malem Hodar,2019-10-28,Finance,Comptable,Licence,2226183,Bon,Non,1991-12-03,
00-34973630,Awa,Ndiaye,Féminin,Saint-Louis,Saint-Louis,2020-09-18,Opérations,Coordinateur Logistique,Licence,2107725,À améliorer,Oui,1995-09-11,
00-66840903,Mariama,Ndiaye,Masculin,Dakar,Dakar,2019-11-14,Opérations,Coordinateur Logistique,Licence,1810317,Bon,Non,1977-09-25,
00-42248411,Adama,Ndiaye,Masculin,Fatick,Fatick,2023-05-05,Service Clientèle,Spécialiste Support,Baccalauréat,2069921,Bon,Non,1979-09-29,
00-71414425,Ousmane,Diouf,Féminin,Fatick,Fatick,2020-04-02,Ventes,Consultant Commercial,Licence,3121854,Excellent,Non,1983-08-13,
00-72001039,Abdoulaye,Diop,Masculin,Tambacounda,Goudiry,2022-04-28,Opérations,Spécialiste des Stocks,Licence,1771274,Bon,Oui,2003-10-21,
00-69715838,Awa,Ba,Masculin,Louga,Kébémer,2023-12-07,Opérations,Coordinateur Logistique,Licence,1737141,Bon,Oui,1999-09-20,
00-83917832,Mamadou,Ndiaye,Féminin,Dakar,Guédiawaye,2017-02-25,Ventes,Spécialiste des Ventes,Master,1809043,Satisfaisant,Oui,1973-06-20,
00-23284153,Ibrahima,Ndiaye,Féminin,Dakar,Pikine,2016-09-13,Opérations,Coordinateur Logistique,Licence,1920899,À améliorer,Oui,1986-08-14,
00-26709159,Coumba,Faye,Féminin,Thiès,Thiès,2023-07-22,Ventes,Consultant Commercial,Licence,2445891,Satisfaisant,Oui,1960-05-04,
00-59129335,Ibrahima,Ba,Masculin,Kaffrine,Malem Hodar,2019-03-27,Opérations,Coordinateur Logistique,Licence,1649854,Bon,Oui,1980-10-20,
00-68590128,Cheikh,Thiam,Masculin,Diourbel,Diourbel,2018-06-10,Informatique,Développeur Logiciel,Licence,3086675,Satisfaisant,Non,1992-07-06,
00-20945862,Ibrahima,Diouf,Féminin,Dakar,Dakar,2020-04-26,Opérations,Analyste des Opérations,Master,2166050,Satisfaisant,Non,1967-08-18,
00-73142083,Fatou,Ba,Féminin,Thiès,Thiès,2018-04-17,Marketing,Créateur de Contenu,Licence,1862546,Bon,Non,1991-10-28,
00-16757047,Ousmane,Sow,Masculin,Louga,Louga,2019-01-24,Opérations,Coordinateur Logistique,Licence,1626302,Bon,Oui,2003-02-10,
00-38983946,Awa,Thiam,Masculin,Dakar,Guédiawaye,2024-08-04,Informatique,Spécialiste Support Informatique,Baccalauréat,2089872,Satisfaisant,Non,1968-04-15,
00-78252441,Ibrahima,Fall,Féminin,Kaolack,Nioro du Rip,2023-08-18,Marketing,Coordinateur Marketing,Licence,1844700,Excellent,Non,1969-10-03,
00-54519864,Mariama,Diop,Féminin,Matam,Ranérou,2022-12-08,Ventes,Représentant Commercial,Licence,2022671,Bon,Non,1960-04-16,
00-32564866,Abdoulaye,Ndiaye,Féminin,Sédhiou,Bounkiling,2015-10-13,Service Clientèle,Responsable Service Clientèle,Doctorat,2630289,Bon,Oui,1984-11-09,
00-38689232,Ibrahima,Diallo,Féminin,Dakar,Guédiawaye,2020-12-20,Ventes,Représentant Commercial,Licence,2314470,Bon,Oui,1977-01-24,
00-40687335,Fatou,Ndiaye,Masculin,Diourbel,Bambey,2016-03-09,Ventes,Représentant Commercial,Licence,1757999,Satisfaisant,Non,1971-07-01,
00-47412468,Abdoulaye,Diallo,Masculin,Louga,Louga,2022-09-01,Ventes,Représentant Commercial,Licence,2073417,Bon,Oui,1992-04-07,
00-80450969,Awa,Ba,Féminin,Thiès,Tivaouane,2019-09-21,Informatique,Développeur Logiciel,Licence,2718869,Satisfaisant,Oui,1991-07-07,
00-90858593,Cheikh,Diop,Féminin,Kaolack,Nioro du Rip,2022-06-15,Service Clientèle,Technicien Support,Baccalauréat,1929631,Bon,Oui,1975-06-10,
00-11750973,Fatou,Diop,Masculin,Dakar,Guédiawaye,2021-08-04,Ventes,Représentant Commercial,Licence,1664310,Bon,Non,2001-03-05,
00-30034371,Cheikh,Ndiaye,Masculin,Louga,Kébémer,2017-07-12,Service Clientèle,Spécialiste Support,Baccalauréat,1694322,Excellent,Oui,1980-10-21,
00-58207686,Fatou,Ba,Masculin,Louga,Linguère,2017-01-19,Ventes,Représentant Commercial,Licence,1806360,Bon,Oui,1994-09-10,
00-15560483,Fatou,Thiam,Féminin,Sédhiou,Bounkiling,2016-05-13,Opérations,Spécialiste des Stocks,Licence,1781039,Excellent,Non,1995-12-02,
00-64647821,Mariama,Gueye,Masculin,Dakar,Pikine,2017-09-07,Marketing,Spécialiste SEO,Licence,2198356,Satisfaisant,Non,2003-06-02,
00-17709617,Ousmane,Faye,Féminin,Diourbel,Bambey,2017-09-18,Opérations,Spécialiste des Stocks,Baccalauréat,1939099,Bon,Non,1988-02-03,
00-71686315,Ousmane,Gueye,Masculin,Tambacounda,Tambacounda,2023-05-29,Opérations,Coordinateur Logistique,Licence,1742151,Satisfaisant,Non,1985-10-04,
00-82111034,Cheikh,Ndiaye,Féminin,Kaolack,Guinguinéo,2022-11-02,Ventes,Spécialiste des Ventes,Licence,2107169,Bon,Non,1981-02-08,
00-97477918,Fatou,Faye,Masculin,Kolda,Vélingara,2016-07-22,Finance,Analyste Financier,Licence,2473447,Bon,Oui,2001-01-18,
00-19935807,Abdoulaye,Diallo,Féminin,Kaolack,Kaolack,2018-05-04,Service Clientèle,Représentant Service Clientèle,Licence,1674146,Bon,Non,1993-08-16,
00-31356906,Ibrahima,Thiam,Masculin,Louga,Louga,2017-09-28,Opérations,Analyste des Opérations,Master,2155809,Excellent,Non,1991-09-22,
00-43278142,Coumba,Diallo,Masculin,Louga,Louga,2016-06-10,Opérations,Spécialiste des Stocks,Baccalauréat,2023672,Bon,Non,1981-10-11,
00-31770432,Fatou,Faye,Masculin,Kolda,Kolda,2016-06-07,Finance,Analyste Financier,Doctorat,3048210,À améliorer,Non,1971-07-24,
00-66344543,Abdoulaye,Diop,Masculin,Saint-Louis,Dagana,2020-02-27,Service Clientèle,Représentant Service Clientèle,Licence,2050571,Satisfaisant,Non,1984-10-06,
00-84783439,Ousmane,Gueye,Féminin,Saint-Louis,Saint-Louis,2023-04-27,Ventes,Représentant Commercial,Licence,2190570,Bon,Non,1983-05-21,
00-15446471,Adama,Sow,Masculin,Dakar,Guédiawaye,2022-05-27,Informatique,Développeur Logiciel,Master,2383042,Satisfaisant,Oui,1998-05-07,
00-86548120,Coumba,Gueye,Masculin,Tambacounda,Goudiry,2018-03-13,Opérations,Coordinateur Logistique,Licence,1649846,Bon,Non,1982-01-27,
00-88009158,Mariama,Diallo,Féminin,Dakar,Dakar,2018-10-20,Ventes,Consultant Commercial,Master,3082173,Satisfaisant,Oui,1981-02-12,
00-67912960,Adama,Sow,Féminin,Tambacounda,Bakel,2022-07-28,Informatique,Développeur Logiciel,Master,3028318,Satisfaisant,Non,1977-02-07,
00-35308700,Cheikh,Faye,Masculin,Matam,Ranérou,2019-07-03,Ventes,Représentant Commercial,Licence,2049568,Bon,Non,1984-08-15,
00-96868831,Ibrahima,Gueye,Masculin,Dakar,Guédiawaye,2017-04-04,Service Clientèle,Spécialiste Support,Baccalauréat,1581456,Satisfaisant,Non,1991-07-07,
00-32675186,Adama,Ndiaye,Féminin,Dakar,Dakar,2019-11-26,Opérations,Coordinateur Logistique,Licence,1732364,Bon,Oui,1966-01-29,
00-49663715,Fatou,Diallo,Féminin,Dakar,Dakar,2017-03-29,Opérations,Spécialiste des Stocks,Licence,1861888,Bon,Oui,1984-03-22,
00-28447613,Ousmane,Thiam,Féminin,Diourbel,Bambey,2022-04-27,Opérations,Coordinateur Logistique,Licence,1817398,Bon,Non,1963-11-10,
00-30307891,Awa,Thiam,Féminin,Saint-Louis,Saint-Louis,2023-11-30,Opérations,Coordinateur Logistique,Licence,2090997,Bon,Non,1987-10-25,
00-81645549,Abdoulaye,Faye,Féminin,Dakar,Guédiawaye,2024-10-01,Opérations,Analyste des Opérations,Licence,1738758,Bon,Non,1961-11-30,
00-93587401,Adama,Ndiaye,Masculin,Dakar,Guédiawaye,2021-02-26,Opérations,Analyste des Opérations,Master,1861370,Satisfaisant,Non,1998-03-17,
00-21359569,Ibrahima,Faye,Masculin,Dakar,Dakar,2022-11-09,Marketing,Créateur de Contenu,Baccalauréat,1610180,Bon,Oui,1975-06-26,
00-36979534,Coumba,Diouf,Masculin,Sédhiou,Bounkiling,2023-06-29,Ventes,Consultant Commercial,Licence,2295923,Bon,Non,1963-06-27,
00-47813626,Abdoulaye,Ndiaye,Féminin,Tambacounda,Bakel,2023-12-22,Ventes,Représentant Commercial,Licence,2149204,Bon,Non,1991-01-07,
00-58945246,Coumba,Sow,Féminin,Kaffrine,Koungheul,2017-01-23,Informatique,Spécialiste Support Informatique,Baccalauréat,1936037,Satisfaisant,Non,1990-08-27,
00-14661983,Cheikh,Ba,Masculin,Diourbel,Bambey,2016-08-06,Informatique,Spécialiste Support Informatique,Licence,1676859,Bon,Non,1989-12-15,
00-99719331,Coumba,Fall,Masculin,Tambacounda,Bakel,2019-06-10,Opérations,Coordinateur Logistique,Licence,1753891,Bon,Oui,1996-08-11,
00-45846358,Ousmane,Fall,Féminin,Thiès,Tivaouane,2023-06-11,Ventes,Représentant Commercial,Licence,1631007,Bon,Non,1983-09-16,
00-85660611,Mariama,Fall,Masculin,Dakar,Dakar,2018-08-05,Finance,Comptable,Licence,2197217,Satisfaisant,Non,1988-04-08,
00-88762521,Mariama,Diouf,Féminin,Sédhiou,Goudomp,2024-07-24,Service Clientèle,Technicien Support,Licence,2267610,Bon,Oui,1978-07-03,
00-68597599,Ousmane,Faye,Féminin,Kolda,Kolda,2019-02-22,Ventes,Consultant Commercial,Master,2427848,Satisfaisant,Oui,1983-05-11,
00-61896522,Ibrahima,Thiam,Masculin,Dakar,Pikine,2018-05-31,Finance,Analyste Financier,Licence,2506350,Bon,Non,1987-01-22,
00-38000735,Mariama,Ndiaye,Masculin,Tambacounda,Bakel,2016-04-04,Opérations,Analyste des Opérations,Licence,1610300,Satisfaisant,Non,2001-01-16,
00-59652384,Mamadou,Thiam,Masculin,Saint-Louis,Dagana,2022-04-10,Ventes,Consultant Commercial,Master,2130941,Excellent,Non,2002-07-03,
00-54565710,Ibrahima,Diallo,Masculin,Kaffrine,Malem Hodar,2020-03-19,Marketing,Spécialiste SEO,Licence,1650153,Excellent,Non,1973-02-16,
00-63566423,Ibrahima,Ndiaye,Féminin,Dakar,Pikine,2018-05-09,Ventes,Représentant Commercial,Licence,2158472,Satisfaisant,Non,1986-05-21,
00-61175454,Adama,Diallo,Masculin,Thiès,Tivaouane,2023-09-09,Ventes,Consultant Commercial,Licence,2732688,À améliorer,Non,1971-03-20,
00-42149055,Mamadou,Fall,Féminin,Louga,Linguère,2023-01-31,Opérations,Spécialiste des Stocks,Baccalauréat,2163748,Bon,Oui,1962-03-27,
00-42158208,Ousmane,Faye,Masculin,Thiès,Mbour,2024-12-24,Ventes,Spécialiste des Ventes,Licence,1835478,Satisfaisant,Oui,1992-05-17,
00-61647782,Awa,Diallo,Masculin,Diourbel,Mbacké,2016-06-23,Service Clientèle,Spécialiste Support,Baccalauréat,1628692,Bon,Non,1989-03-11,
00-97330798,Coumba,Faye,Féminin,Ziguinchor,Ziguinchor,2017-11-25,Informatique,Spécialiste Support Informatique,Baccalauréat,1751461,Bon,Non,1971-11-28,
00-25615418,Mariama,Diouf,Masculin,Dakar,Dakar,2023-05-25,Marketing,Spécialiste SEO,Licence,2348389,Bon,Non,1965-08-22,
00-17494253,Abdoulaye,Faye,Féminin,Ziguinchor,Bignona,2019-02-05,Informatique,Développeur Logiciel,Master,2995747,Bon,Oui,1977-02-13,
00-71457996,Cheikh,Ba,Masculin,Diourbel,Diourbel,2024-07-27,Informatique,Spécialiste Support Informatique,Licence,1694237,À améliorer,Non,1986-01-10,
00-14024877,Coumba,Ba,Masculin,Thiès,Thiès,2020-10-08,Informatique,Développeur Logiciel,Licence,2395923,Bon,Non,1990-02-12,
00-57817462,Fatou,Ndiaye,Féminin,Fatick,Gossas,2024-11-18,Opérations,Analyste des Opérations,Licence,1744631,Bon,Non,1983-02-23,
00-83683223,Abdoulaye,Ba,Masculin,Dakar,Guédiawaye,2024-03-14,Service Clientèle,Représentant Service Clientèle,Licence,1904535,Bon,Non,1967-03-25,
00-52726287,Fatou,Sow,Féminin,Kolda,Kolda,2018-01-21,Marketing,Créateur de Contenu,Baccalauréat,1696289,Bon,Non,1995-05-16,
00-33651605,Adama,Thiam,Masculin,Ziguinchor,Bignona,2023-04-15,Finance,Analyste Financier,Doctorat,2608720,Satisfaisant,Non,1978-04-02,
00-97306866,Abdoulaye,Diop,Masculin,Kaolack,Kaolack,2016-05-26,Opérations,Analyste des Opérations,Master,2032813,Satisfaisant,Oui,1983-08-06,
00-31958106,Mamadou,Thiam,Féminin,Louga,Kébémer,2019-09-19,Opérations,Spécialiste des Stocks,Licence,1676820,Bon,Oui,1986-04-28,
00-29808913,Cheikh,Fall,Masculin,Thiès,Tivaouane,2019-08-23,Ventes,Spécialiste des Ventes,Licence,1905549,Bon,Oui,1980-07-24,
00-67710226,Adama,Diouf,Masculin,Dakar,Pikine,2019-08-23,Service Clientèle,Représentant Service Clientèle,Baccalauréat,1804318,Bon,Oui,1984-06-20,
00-10457051,Awa,Diallo,Masculin,Saint-Louis,Podor,2024-01-16,Opérations,Coordinateur Logistique,Licence,2201724,Bon,Non,1980-07-09,
00-16260094,Ousmane,Ndiaye,Féminin,Thiès,Thiès,2023-12-06,Service Clientèle,Spécialiste Support,Baccalauréat,1851765,Bon,Oui,1981-02-13,
00-13299958,Ousmane,Diouf,Féminin,Kaolack,Nioro du Rip,2021-01-29,Marketing,Spécialiste SEO,Licence,2239626,À améliorer,Non,1987-11-06,
00-14881035,Mamadou,Ndiaye,Masculin,Kaolack,Kaolack,2019-03-15,Informatique,Développeur Logiciel,Licence,2893424,Excellent,Oui,1985-05-12,
00-27183032,Awa,Diallo,Masculin,Thiès,Mbour,2017-11-09,Service Clientèle,Technicien Support,Baccalauréat,2312305,Satisfaisant,Non,1980-08-31,
00-36154680,Awa,Gueye,Féminin,Saint-Louis,Dagana,2015-10-23,Ventes,Représentant Commercial,Licence,2171614,Bon,Oui,1992-02-29,
00-86995914,Awa,Sow,Féminin,Saint-Louis,Dagana,2022-08-17,Service Clientèle,Spécialiste Support,Baccalauréat,1954917,Satisfaisant,Oui,2000-08-15,
00-94227868,Awa,Fall,Masculin,Dakar,Guédiawaye,2024-10-08,Marketing,Spécialiste SEO,Licence,2145223,Satisfaisant,Oui,1981-01-18,
00-26323980,Cheikh,Gueye,Féminin,Ziguinchor,Bignona,2021-09-18,Ventes,Consultant Commercial,Master,2219706,Bon,Oui,1976-03-18,
00-30692977,Coumba,Gueye,Féminin,Sédhiou,Bounkiling,2017-08-06,Finance,Analyste Financier,Licence,2538350,Bon,Oui,1987-12-08,
00-90655868,Fatou,Faye,Masculin,Ziguinchor,Ziguinchor,2022-03-26,Informatique,Développeur Logiciel,Licence,2722401,Bon,Non,1996-03-09,
00-43035177,Ousmane,Ndiaye,Féminin,Kolda,Vélingara,2022-07-06,Service Clientèle,Représentant Service Clientèle,Baccalauréat,2096158,Satisfaisant,Non,1983-09-01,
00-98486242,Cheikh,Sow,Féminin,Matam,Ranérou,2017-03-23,Marketing,Spécialiste SEO,Baccalauréat,2423363,Satisfaisant,Non,1989-11-20,
00-69417375,Cheikh,Faye,Féminin,Tambacounda,Bakel,2017-12-04,Opérations,Coordinateur Logistique,Licence,2046592,Satisfaisant,Non,2002-07-20,
00-91594140,Fatou,Diop,Masculin,Kaolack,Guinguinéo,2017-12-19,Finance,Responsable Financier,Doctorat,3592022,Satisfaisant,Non,1981-04-16,
00-39804324,Ousmane,Sow,Féminin,Saint-Louis,Podor,2016-05-09,Informatique,Développeur Logiciel,Licence,2698337,Bon,Non,2002-01-17,
00-21691385,Coumba,Diouf,Féminin,Kaffrine,Koungheul,2024-04-27,Ventes,Spécialiste des Ventes,Licence,2436271,Bon,Non,1995-07-19,
00-22299448,Mamadou,Thiam,Masculin,Thiès,Tivaouane,2024-12-19,Finance,Analyste Financier,Licence,2247829,À améliorer,Non,1997-02-07,
00-35157442,Adama,Faye,Masculin,Dakar,Dakar,2020-01-06,Service Clientèle,Spécialiste Support,Baccalauréat,1691390,Bon,Non,1972-09-22,
